Thickness_mm,Hole_Radius_mm,Load_Force_N,Max_Von_Mises_Stress_MPa,Max_Deflection_mm
1.0359837215743897,2.4225710611394,1913.8189653251948,26963.721643392506,4303.225130543151
1.2901816012672906,2.52916095951867,4985.335664226968,47304.37937162126,5803.462480743249
1.1150066050543819,3.4951033182184394,4899.172648587133,60460.455181865334,8835.520938328676
1.1018220057974253,3.2567763485136436,3601.3027453877476,45417.18087205032,6730.885765513771
3.138651460027518,4.7445377032043,1798.1698037165806,3509.032186192116,145.38965767552745
2.759144648450059,3.0871816973498993,3720.912969725165,9024.543606477773,442.7714639350623
2.185434572718313,3.7417650508341302,1288.7936359167034,4782.695442692019,308.66473987903527
1.2445854016275038,3.8967928637585914,1122.6100088232242,11407.040011472847,1455.7023659960234
2.229039687792081,2.039283369765001,2030.7315540448546,7225.0356141843895,458.32669110644537
2.1836794269514144,3.9906121160501318,2850.4918269572654,10527.78105613034,684.3590112834097
1.433004674775038,2.5341079006092544,4473.090021633522,35138.12724242737,3800.106513159266
2.0846291230949325,4.883210952408366,3908.676279065232,15685.348089181696,1078.626063341069
1.9962618359934337,2.445988183259339,3970.826084799924,17191.00360414413,1247.677818295428
2.539625245130541,3.2438723711810713,2701.973337792301,7608.248329614873,412.4151615816277
2.587734127169109,2.2560490042359316,2383.7399701878517,6488.505767196903,343.90625869460354
1.1132600244301112,4.990622755537842,2484.155051938411,30782.884426090986,4501.124038596144
1.9365315365661782,3.506585030993728,4950.5982549442315,22642.327020111705,1704.2793073209996
2.564649789285591,3.7861550519601312,1160.4367656499298,3247.757888985908,172.07349414403245
2.2578406464502194,2.2012294321652823,4468.125984489794,15493.500623554522,970.3169373599607
3.1412246029708055,4.249881411197533,3314.7016342895736,6385.1892741236625,267.2782163135204
2.646734079047363,2.629716779286757,2754.461676758362,7193.520935654407,371.32643432097575
1.4073360677035742,4.694162868322142,3901.030641660546,31681.029165250293,3498.760778671919
1.1764218685010746,2.6154189214460217,2946.675765698811,33023.078478027404,4524.713179625626
2.606048195515789,2.5720631619909997,4493.692952326643,12050.859065075236,634.7209184903423
1.0662782763540546,2.1096490035442845,4602.807456045034,61543.07136205164,9491.829370119643
2.464438953183658,3.416200835329998,2686.883707493822,7991.960960857334,448.58084376673196
3.350575603562394,3.6945233997878493,2107.311188940206,3625.169480376483,140.12234658325514
2.4386854446896975,2.197125918285057,3369.4013143734487,10192.592295763381,580.6744470852059
1.9704248155163047,4.326582850085032,4649.453382466763,20630.444706130194,1519.3716348963846
2.608220546105883,3.3598665042440827,1842.6487560226665,4964.916628256298,259.6546042252249
2.1456322262287917,3.57317080798274,3491.866334253931,13295.818677108156,883.890832681205
2.3640419732898375,3.3222882408146845,3526.2408803700823,11276.560959796543,667.1158190412018
3.3536620219413127,3.202289182625978,3932.452089661124,6717.235704601353,260.34075155395664
1.9652565945019356,3.6789209939246534,1526.2707405090391,6834.87691588636,502.72407453717
3.4029764095597854,2.4657207377921377,3863.299858728354,6431.995146716102,245.26780488820089
3.2633766048901593,2.5457843914858134,4636.130082662564,8310.939807481658,333.6225095107584
1.489477836973241,4.585356863040552,1718.732435480968,12637.146252170078,1300.3286990627817
1.1734032521879136,4.838346386400898,1950.1732996955107,21988.55854791593,3017.6181036132825
1.2519450034435666,3.119927948839259,4885.580376166558,48943.22308907494,6224.522613246205
1.0455545641288744,2.812234019430661,1723.907810837959,23890.9923314946,3770.5328276849364
1.236107401889821,3.9319986297170475,4417.540373478317,45293.80203559076,5847.30103452714
2.707516933540892,3.226202513294289,2969.111425792139,7452.6088855473245,374.0344936762293
1.1779716211505724,2.0761590669810346,1988.9242976127082,22238.632603669485,3042.067977832729
1.7974390757344032,2.468457792098571,4482.999605090045,23425.2356311653,1930.2264767896966
3.1121882774236362,4.147916686542192,2781.221020010662,5457.498711439852,230.70223519879812
1.0581798393395647,3.976771825730454,3059.2694157187607,41492.898887045434,6454.696999569499
3.0361712064723396,2.0812879775104505,2436.933477599063,4970.74999454119,217.67061702002977
1.7046369369335,2.6659164857988484,3371.80340573971,19382.566914797873,1701.6154519726786
1.2954120690541406,2.693224389764214,1654.0954903400911,15603.21847164704,1902.220723604783
2.741842913410377,4.015678230796185,2564.3261466070426,6317.244877226716,310.9770980188332
2.5723571169497097,2.0591316132630926,4877.6492893411505,13389.912351873789,716.3496023758511
3.1936800338176323,2.3123257459537214,2032.5337308045102,3796.01061099549,156.00767888975165
2.8376776095097145,4.399748256119568,3626.9466581651686,8373.150753328584,396.73635456901
3.0087023259621213,2.535633986163001,2300.7602568987795,4784.810812012318,211.3022781113296
1.705086431428266,3.958238323555624,4093.8925027464024,23543.389734101413,2064.606320513156
1.443598859449307,2.7145483431401796,1523.4946428733992,11835.345098526466,1266.0213519212036
2.876536879102146,2.2983241782780355,4879.284180314178,10957.920322101148,512.4582574348436
3.01708684816816,2.7295165729983624,2815.158165534557,5824.32359114439,256.2746645425104
3.4762628550016834,4.166800795566978,1944.2018533858559,3145.707336713988,115.785221614085
2.031544192278566,4.567089404318857,1293.9869893200507,5472.970435215808,385.7389368183061
1.930045214481958,4.490659593700975,1679.031620350163,7760.8169150280755,583.7776677138648
2.941032401854992,3.1915505888553644,3079.0957942240707,6659.605389105117,302.5660445356436
1.8520088506325445,4.004255409711939,2348.012705725145,11662.319404378677,923.9490451115022
3.326893314008912,2.6149528862474627,4315.533463530438,7471.209410846265,292.91149917952896
3.1460318796075297,2.87944319078304,2723.550094647224,5230.144949176855,218.62077376843555
2.0724850684375458,4.68900745556336,1994.8570903505197,8111.945375317351,560.3318935235453
2.877177669478743,2.039005770532208,3468.57994641612,7796.24285971734,364.1019405929193
2.886357185211706,2.2565255925634045,3827.108867541783,8543.611030617974,397.9071413453552
1.2578096720898315,2.623658765438082,1668.1676316037995,16589.99460787999,2095.813056099672
3.2563822666989166,2.0795966116214593,1670.4768651532706,3013.539123246846,120.92747883009356
2.263130931119643,2.5443063052693917,1146.685707734172,3972.606852180066,247.3568422375689
3.066143665269354,3.7491246829090765,3945.608060262562,7926.008091326588,342.1868771024081
1.8001240025765295,3.264273651777494,3655.21811048722,19073.793527267437,1566.5829436078043
3.238808071240501,4.678015133230924,2898.5235029992555,5297.667303382861,213.22715777749576
1.9730041968354077,4.452330685215323,4376.681795876788,19373.70479259007,1424.3824069900236
1.027094128700746,3.025452055093628,4222.680611800213,60403.30751191531,9743.09426709256
3.2634549410481593,2.7782703002938773,3341.417457587009,5987.668015747568,240.48882000094784
1.228216691965334,3.1390772245018006,4473.085122053035,46380.081691620886,6035.71674250387
1.7982840939760372,3.7708848275444233,1823.364840147073,9560.084152639769,783.9568516746748
3.3751549176270124,2.8041909224686288,1447.6784775909114,2458.657269177432,94.25424886333863
3.3765178673438903,3.872446723547402,2078.9984460679584,3536.9384387636896,135.0254189574356
2.433594720308215,3.228234956573721,1228.3474243572593,3748.7253406350633,213.0868658287373
2.579593030424498,3.6561415425559405,3124.6781120041283,8559.632398737966,455.02238419059813
2.121113804945799,3.30837958740595,4746.422769179846,18432.09714337103,1243.3788508514035
1.7330269292451614,2.883397278625753,1157.3741626740386,6478.838926258371,555.9630925564684
1.82166136342479,4.8453599208864695,1488.4396560401071,7649.407121787518,615.6774236305175
2.681296140192596,4.290817382479283,2808.796113133741,7186.05224063527,364.2581266064394
2.8809363235942,2.4203395272993578,4735.50007011162,10600.385913925425,495.068606398308
2.978947609314621,4.605403927693739,2264.624419907002,4818.102086795517,214.16460954381856
2.9740453569863847,3.462293594748541,3028.9392347535695,6435.162076448588,287.9244194430448
1.2280152576217258,4.683656680682274,1166.2914362015683,12138.4879938826,1574.330751837605
2.2360507617564536,4.3995657678419455,1593.3728038483555,5667.998638129465,356.0676016510101
1.1438969000416108,3.2756405134077005,4946.5204918353875,58291.284435507914,8261.830449840094
2.373822205809339,2.067407924960352,4860.474785744182,15408.518054385577,908.2716816150794
2.1038262534334424,2.8060320781548382,1019.7599237376385,4044.8044569957656,273.7333585560746
3.2192604568957495,3.6249026439826006,4807.247141692956,8832.429329071614,360.20546374590594
1.8772875313801967,3.900434659478442,3556.4797512620016,17212.10872256183,1343.8577948986467
1.2926675410690147,2.7736630562996067,4471.673178080088,42289.384939095784,5175.612106242686
1.3574792051320896,2.4180682222184724,2818.9594225354367,24416.38281110044,2817.307903512099
2.9037765792936807,4.504790710397897,3062.384114317001,6781.891906069514,312.7172288219262
2.5455451582906528,4.953206542110657,2955.3863210276804,8308.69861745232,447.9939737947108
1.2528066903069757,3.5770705469080575,3667.4570301844174,36713.56642836866,4662.751213694744
1.2102670152874935,2.5150378575449106,1558.6050190252517,16600.528590759244,2198.128202209759
2.7524228286478,2.816921979558107,1119.8943594907118,2743.824491725106,134.26014295399906
1.181907515910484,2.0551720296424003,2231.719766364764,24806.578308180167,3379.38601198783
3.0546501482258908,4.742896419681497,3818.7230509465867,7742.2089236577285,334.83799969944323
2.7656055678912406,2.3532532486704234,1807.4138084917936,4372.709160034508,213.45723192181154
1.2033719516047494,3.7295494265427607,3693.729733299669,39745.32666127205,5299.222723265772
1.21209428521298,2.822165662061618,4879.648184429082,51807.252437653326,6850.490923239295
3.4665989462529385,3.6625340075473805,1375.6028631576735,2252.5233023454284,82.46078328694244
1.9356769893903008,3.9542611650555926,3690.4084729005053,16904.568002379154,1271.9970193889837
1.9266053676672272,4.4892254111216054,2775.0008772182846,12835.659976606112,970.2311530280182
3.0319989181437563,2.6192638152818097,4472.569017510021,9139.387849162893,401.03395655411185
3.3681214434596467,2.0329874859754415,1708.5991577895436,2899.9012615289807,111.95787449173608
3.465002659557177,2.410656890206422,3770.503808904658,6069.364250710576,226.4936438279357
2.8834454631473543,4.700055925544316,4352.461158592441,9769.289169535483,453.942419551773
1.9406489638272895,4.621670232687546,4778.456877896093,21787.807537198707,1634.4739155592595
1.208751791746672,3.792239306510925,3732.9921131585834,39849.599592362414,5284.338698371374
2.942867289818592,3.80155058130096,2988.699056033709,6467.873973854488,293.1092666109632
2.3960106243395125,3.9951100236387664,3471.3889608048553,10842.389842346527,630.9077502000163
2.0605550231174408,2.5261138358703485,4475.619937914873,18306.172869781774,1278.9157920280643
3.26588596273684,4.743235837774879,3282.438986555319,5905.5898584695215,235.47718035138914
1.2779937057653783,3.2563115746762192,1121.5482387873474,10856.4362076648,1343.370392325902
2.2315627607271478,3.1494155847484926,4723.794782027911,16760.274536319786,1062.6316325490525
1.0283841119185477,3.5567531158485126,3758.1070041262446,53646.145321875934,8638.571374537998
2.171651604985316,2.1408979003251654,3706.053543108986,13787.073083978981,904.5519208610145
1.1407581892045933,2.4988501062682382,1862.7006095908687,22071.623065788302,3136.655364759668
1.2970447906701799,4.214100849279111,3635.541880930629,34202.43898992786,4165.261264921119
1.2938156169427621,2.2483960037753796,2575.4576226166337,24325.817863979315,2973.120376585059
2.623025755290159,3.8094563283991647,3604.9319081659683,9569.637448048345,499.4564652566613
2.8651121981635583,2.736047329043963,1426.3721212319629,3254.5627853785954,151.61509156082312
2.458421912742899,3.1678868421259296,3631.3812184121443,10823.682768641442,610.9756617801686
3.4054313711863546,2.8660812103120996,4997.654903082666,8303.143968692775,316.36829886092744
1.9371764488092602,3.0670181493948476,1192.8481554422242,5484.371871381718,410.27546782863453
1.714280215704652,4.157137715552737,4908.696736885269,27954.459167071072,2435.789300262808
3.171497820473651,2.891365146869525,2627.6318428914824,4977.154576795207,206.0374745658544
1.5589895962986315,3.6992139208906916,4483.013801349036,30282.067131189197,2957.950739256292
3.4080563486015283,3.428151206597299,4129.541936233094,6860.638630701903,260.8802272048882
1.0303861867245407,3.9910134960879446,3268.0650439466713,46499.90748419451,7468.4962329208865
3.4246970667690975,4.810489217974274,3953.796837005306,6521.728006268815,246.08850893235342
1.1078997798764403,4.197716291630751,4514.062245205392,56353.578731914575,8298.691975227748
3.227857784245178,2.64482113577227,2616.561286604132,4798.7437341376435,194.56282636625102
2.3192527727157497,2.093549405183854,2308.132646252955,7639.423030949021,462.51228863996204
3.482411990298251,2.786792132899475,3670.3735422543386,5858.050781905362,217.21767349163838
1.184491411838497,3.7852337921007644,4231.3837677650345,46837.454612655354,6365.42448979512
2.384635711003302,2.154277440452751,4049.140539106463,12736.473372080412,746.6667916449647
3.4232563390477475,3.489098741603709,4191.254595434538,6914.081163318802,261.0716480715004
2.307744610425372,3.7905285467506675,2742.3332592517318,9170.206925469629,557.6770006556172
2.573496595338156,3.0027316724508823,4271.336864700086,11723.41121164272,626.5337341459816
2.739371722461543,4.312736611237465,1480.8362214824338,3679.797433016914,180.09696900043357
2.136352661919433,2.3197947594013155,3177.9563918433983,12184.480557113237,814.8512619577108
2.5688952002101586,2.2254133452074263,1023.0346419924863,2837.231913984333,150.89032967825324
2.4607857798077504,4.18456626861081,2298.343319601081,6861.589098512558,385.5745374613584
3.2528950262274723,3.4864739486185954,2465.8461394855913,4469.5689104283165,179.24909029906078
1.1136159508536447,4.065207189283209,2584.6907664370215,31990.872631156795,4678.723834981469
1.7024079739805758,3.3044820158112387,3781.868826759449,21815.822151514734,1916.1820096964075
3.376028710191397,2.7392060997173204,2554.232405081383,4326.470301392578,165.9414966592163
3.2256594597272907,4.457306953022599,2794.774490490123,5158.861196417306,208.01195514505824
2.1391418819642825,4.398247636906937,1950.17652349731,7498.435505107389,498.05789244863564
2.550331494503842,4.08408941256328,2493.00716651736,6983.951661435297,375.8942097632026
1.6934529574528316,2.816435411689888,1909.078509052606,11129.669381739232,982.75510807781
1.4703028993094032,3.7706920006072613,1292.7836950737747,9732.61420481494,1016.8462402110979
2.1592460123499553,3.0829216908200805,3413.7943735255117,12849.739365403999,847.6302101330386
1.883380570065132,2.2747462199799022,3672.851194220065,17653.941563497876,1374.3888043682066
2.45914027962718,4.751940726386728,3477.961384038458,10385.623965041612,584.6379243643912
1.194336592412462,2.410455892756884,2853.9761752022896,31132.153965628164,4188.001626730984
3.4359870191654163,4.850712061462407,2519.143120716919,4150.03820604963,155.38055891342512
3.4655268611990073,3.338017318873867,4453.334598287302,7177.436468668707,267.5519138905787
